,Date,Oil_Price,Oil_Vol,rf,ATM Call Price,ATM Put Price
1090,2022-05-02,105.16999816894531,0.5415000152587891,0.0040916179032535575,6.584845448696844,6.414904440075305
1091,2022-05-03,102.41000366210938,0.5404000091552734,0.004788516731797094,6.278768827308935,6.368729751705717
1092,2022-05-04,107.80999755859375,0.5315000152587891,0.004888034072775866,6.455976229461784,6.645902351536313
1093,2022-05-05,108.26000213623047,0.5472000122070313,0.004888034072775866,6.6540157797846335,6.893917242284573
1094,2022-05-06,109.7699966430664,0.5481999969482422,0.004788516731797094,6.76558184176076,6.995494692539801
1095,2022-05-09,103.08999633789062,0.5790000152587891,0.005087039048557209,6.858252295684449,6.768293578549107
1096,2022-05-10,99.76000213623047,0.5606000137329101,0.005683816468297709,6.274964030756902,6.51484980258966
1097,2022-05-11,105.70999908447266,0.5343000030517578,0.005882663158155512,6.5495496898111885,6.339652116730978
1098,2022-05-12,106.12999725341797,0.5270999908447266,0.006081470315867954,6.450150898753018,6.320218607818979
1099,2022-05-13,110.48999786376953,0.5122000122070313,0.006677654753240497,6.458656176744312,6.468652824825174
1100,2022-05-16,114.19999694824219,0.5188999938964843,0.006379606964038988,6.862264375959605,6.662372268879482
1101,2022-05-17,112.4000015258789,0.5034000015258789,0.006081470315867954,6.415662696994652,6.515611199680984
1102,2022-05-18,109.58999633789062,0.5188999938964843,0.0055843782939006634,6.537409842122421,6.447454802172244
1103,2022-05-19,112.20999908447266,0.5115999984741211,0.0064789660977090735,6.655749385568857,6.445862099568586
1104,2022-05-20,113.2300033569336,0.5072000122070313,0.006280237957150456,6.668233316757526,6.438348653226865
1105,2022-05-23,110.29000091552734,0.48630001068115236,0.005484930230569745,6.028018618730698,6.237923053553988
1106,2022-05-24,109.7699966430664,0.4704000091552734,0.005484930230569745,5.790560317657301,6.020460008724248
1107,2022-05-25,110.33000183105469,0.467599983215332,0.005783244755727361,5.81330098095424,5.983218362990351
1108,2022-05-26,114.08999633789062,0.46029998779296877,0.007074913671961985,6.041248422714155,5.951304402459049
1109,2022-05-27,115.06999969482422,0.4791999816894531,0.006876303939432064,6.3313237191444385,6.261363575266703
1110,2022-05-31,114.66999816894531,0.4981999969482422,0.00727348396649847,6.60499151950326,6.435094948593584
1111,2022-06-01,115.26000213623047,0.49139999389648437,0.00767050630421974,6.356039906066761,6.595886510251584
1112,2022-06-02,116.87000274658203,0.4779999923706055,0.008464078412129364,6.3186969697983315,6.448603818478852
1113,2022-06-03,118.87000274658203,0.4622999954223633,0.008662373078652587,6.214844479973494,6.344749211424543
1114,2022-06-06,118.5,0.47900001525878905,0.00876150566857267,6.482227219154756,6.482227219154756
1115,2022-06-07,119.41000366210938,0.45880001068115234,0.008662373078652587,6.214494906790273,6.304427192264579
1116,2022-06-08,122.11000061035156,0.44369998931884763,0.008860628432196467,6.240407823025418,6.130487293745782
1117,2022-06-09,121.51000213623047,0.4386999893188477,0.010445257861538604,6.09233054080483,6.082336987866819
1118,2022-06-10,120.66999816894531,0.4291999816894531,0.010939940038334263,5.995654971970766,5.825809592112947
1119,2022-06-13,120.93000030517578,0.47560001373291017,0.011236631925987768,6.533927765825664,6.603862841660844
1120,2022-06-14,118.93000030517578,0.46630001068115234,0.011829751753577221,6.2988806102752575,6.3688122768883355
1121,2022-06-15,115.30999755859375,0.4704000091552734,0.012027380212718455,6.103643768819301,6.2934584757783165
1122,2022-06-16,117.58999633789062,0.4627000045776367,0.011829751753577221,6.254996568822227,6.165087692596862
1123,2022-06-17,109.55999755859375,0.49189998626708986,0.01143437762566317,6.181307470570983,6.121366271906337
1124,2022-06-21,110.6500015258789,0.46560001373291016,0.010742096531902029,5.954034170063904,5.804165023890355
1125,2022-06-22,106.19000244140625,0.489900016784668,0.009752291442678302,6.0304199241230965,5.8405697197103725
1126,2022-06-23,104.2699966430664,0.48580001831054687,0.011137744410456021,5.675731652238731,5.905524553301997
1127,2022-06-24,107.62000274658203,0.469900016784668,0.011829751753577221,5.830859892437728,5.710973768823887
1128,2022-06-27,109.56999969482422,0.469900016784668,0.011533235813673085,5.911856131993958,5.841922761043371
1129,2022-06-28,111.76000213623047,0.4659000015258789,0.011137744410456021,5.832688175662748,6.072466438466582
1130,2022-06-29,109.77999877929688,0.4856999969482422,0.011137744410456021,5.984725592579367,6.204525509488531
1131,2022-06-30,105.76000213623047,0.48900001525878906,0.012718772407774612,5.791578983919642,6.031326090160483
1132,2022-07-01,108.43000030517578,0.49400001525878906,0.012620031356102198,6.081945620233458,6.1518727446184585
1133,2022-07-05,99.5,0.5261000061035156,0.0132123314721349,5.974925922014192,5.974925922014192
1134,2022-07-06,98.52999877929688,0.5466999816894531,0.013508350024792299,6.16179522467004,6.131829733795099
1135,2022-07-07,102.7300033569336,0.5286999893188477,0.015381102038302391,6.306802885496577,6.077090115126858
1136,2022-07-08,104.79000091552734,0.5209999847412109,0.015578029963318462,6.132426645915091,6.3421570225564485
1137,2022-07-11,104.08999633789062,0.5309999847412109,0.015676479385007616,6.349694912648926,6.259814458365187
1138,2022-07-12,95.83999633789062,0.544000015258789,0.01616858116158369,5.87453188656489,6.034323057114842
